Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by BUDGET OWNER,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SAVED by EMPLOYEE,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Payment Handled,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_BUDGET OWNER,Role_EMPLOYEE,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 128734_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,3,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2048.7400000000002,4601.583333333333,0.0,10243.7,2366.5838681701803,203260.6,614622.0,0.0,1016303.0,269242.38600896404,0.0,0.06391647,4.5516768593818845e-07
declaration 128739_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,0,2,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2869.0099999999998,7374.366666666667,0.0,14345.05,3099.4689892562424,305921.4,860703.0,0.0,1529607.0,357241.47921581,0.0,0.063560754,4.5263455008221697e-07
declaration 128744_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,2,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2945.346666666667,4988.95,0.0,14726.733333333334,2270.999866566364,425433.2,883604.0,0.0,2127166.0,341226.3667020765,0.0,0.065741174,4.681619518245855e-07
declaration 128749_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911.79,4490.183333333333,0.0,4558.95,2000.4563577469016,55930.8,273537.0,0.0,279654.0,121657.49315475805,0.0,0.064700864,4.6075360519162193e-07
declaration 128754_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,5,0,3,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,910.4833333333332,3418.5,0.0,4552.416666666666,1462.5266185611802,69866.0,273145.0,0.0,349330.0,117150.5826788753,0.0,0.06511811,4.6372494495255257e-07
declaration 128786_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4,2,0,3,0,2,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2188.163888888889,5317.15,0.0,13128.983333333334,2083.2917731165708,295924.6666666667,787739.0,0.0,1775548.0,321142.95803312684,0.0,0.06390924,4.5511621992682987e-07
declaration 128792_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4,2,0,3,0,2,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2188.0555555555557,5317.166666666667,0.0,13128.333333333334,2082.4674223586753,295812.6666666667,787700.0,0.0,1774876.0,321173.4980067108,0.0,0.06392475,4.5522668614914797e-07
declaration 128798_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2101.623333333333,5684.266666666666,0.0,10508.116666666665,2602.06512327762,272140.0,630487.0,0.0,1360700.0,271482.1613642414,0.0,0.06343444,4.5173500909605904e-07
declaration 128803_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1750.6694444444445,6714.2,0.0,10504.016666666666,2758.1366055810754,184642.16666666666,630241.0,0.0,1107853.0,275019.30050919455,0.0,0.065102205,4.6361166666982006e-07
declaration 128809_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,3,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6091.623333333333,25814.316666666666,0.0,30458.116666666665,11113.127565704044,704785.2,1827487.0,0.0,3523926.0,934641.7083276886,0.0,0.10294938,7.33132376763472e-07
declaration 128814_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,951.65,3431.5666666666666,0.0,4758.25,1459.5767032868735,75792.2,285495.0,0.0,378961.0,121748.12534367829,0.0,0.065179385,4.641612918364834e-07
declaration 128819_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1419.5766666666666,3986.366666666667,0.0,7097.883333333333,1705.5552348868682,149584.6,425873.0,0.0,747923.0,175116.92006856448,0.0,0.058750194,4.1837715466076957e-07
declaration 128824_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1409.2733333333333,4028.45,0.0,7046.366666666667,1715.433321212975,147014.4,422782.0,0.0,735072.0,173697.24569577954,0.0,0.064475484,4.591486084456458e-07
declaration 128829_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,943.3333333333334,3408.05,0.0,4716.666666666667,1442.381140057802,75509.0,283000.0,0.0,377545.0,120418.05765540316,0.0,0.065225,4.6448611134322275e-07
declaration 128834_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1804.4933333333333,6182.316666666667,0.0,9022.466666666667,2549.977963619381,157738.8,541348.0,0.0,788694.0,225610.67065566735,0.0,0.06391477,4.55155588772632e-07
declaration 128878_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3233.3599999999997,7069.066666666667,0.0,16166.8,3218.4254532517743,414022.6,970008.0,0.0,2070113.0,441277.47084153304,0.0,0.069520615,4.950764473398846e-07
declaration 128883_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,5,2,1,0,1,0,0,2,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1903.461111111111,6318.166666666667,0.0,11420.766666666666,2393.3770080199483,198625.5,685246.0,0.0,1191753.0,264478.79208794795,0.0,0.063429825,4.5170216635272815e-07
declaration 128889_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,5,2,1,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1883.488888888889,4889.6,0.0,11300.933333333334,2152.1008805265064,207625.66666666666,678056.0,0.0,1245754.0,271505.4432947278,0.0,0.06656835,4.7405252864216426e-07
declaration 128895_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2961.16,11709.516666666666,0.0,14805.8,5050.348402827714,321587.2,888348.0,0.0,1607936.0,440936.0967608572,0.0,0.0676302,4.816142652120738e-07
declaration 128909_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1678.8166666666664,4855.766666666666,0.0,8394.083333333332,2114.0214301052965,152035.4,503645.0,0.0,760177.0,215122.74859321595,0.0,0.0855118,6.089543356336108e-07
declaration 128916_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,4,0,0,0,0,0,0,0,0,0,2,1,1,0,4,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2655.161111111111,7123.066666666667,0.0,15930.966666666667,3190.387567847216,427939.5,955858.0,0.0,2567637.0,373794.11396476004,0.0,0.065247014,4.6464289697576357e-07
declaration 128922_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,4,0,0,0,0,0,0,0,0,0,2,1,1,0,2,2,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2483.725,6145.6,0.0,14902.35,2780.022946483036,394279.0,894141.0,0.0,2365674.0,343311.2212736426,0.0,0.065304086,4.650493192922653e-07
declaration 128928_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2926.7200000000003,6101.183333333333,0.0,14633.6,2988.393100475944,348020.8,878016.0,0.0,1740104.0,370811.04080205056,0.0,0.063402124,4.5150489766176817e-07
declaration 128933_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,4,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1443.138888888889,3807.15,0.0,8658.833333333334,1407.1303007526687,249545.33333333334,519530.0,0.0,1497272.0,216787.30625907658,0.0,0.06499254,4.6283070974076144e-07
declaration 128939_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,2,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486.01,2956.116666666667,0.0,7430.05,1461.6727326270939,177476.0,445803.0,0.0,887380.0,189264.5222499452,0.0,0.0729504,5.195009429448148e-07
declaration 128962_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5002.283333333333,13188.033333333333,0.0,25011.416666666664,5352.0990608047105,895284.2,1500685.0,0.0,4476421.0,643565.3408521935,0.0,0.06440065,4.586156964682381e-07
declaration 128967_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915.4666666666666,4428.65,0.0,4577.333333333333,1964.5154283421762,57090.2,274640.0,0.0,285451.0,121669.43037262892,0.0,0.06510601,4.636387791768347e-07
declaration 128972_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2926.723333333333,9996.683333333332,0.0,14633.616666666665,4188.75569770825,325319.0,878017.0,0.0,1626595.0,418871.8415595634,0.0,0.06296448,4.483882857986728e-07
declaration 128977_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,796.0333333333333,2106.6,0.0,3980.1666666666665,1089.4840168247842,98423.4,238810.0,0.0,492117.0,100841.74336454125,0.0,0.07040656,5.013855436395215e-07
declaration 128982_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1822.78,4552.3,0.0,9113.9,1981.2252472481098,182234.4,546834.0,0.0,911172.0,232435.2400536545,0.0,0.06463106,4.602565071911905e-07
declaration 128987_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2678.4433333333336,7339.383333333333,0.0,13392.216666666667,3215.530028596461,283299.8,803533.0,0.0,1416499.0,363727.8441220853,0.0,0.06669997,4.749897936840706e-07
declaration 129002_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2213.6194444444445,7223.8,0.0,13281.716666666667,2869.8156806746833,258672.0,796903.0,0.0,1552032.0,349478.47129630175,0.0,0.06390197,4.550644355690093e-07
declaration 129008_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1781.31,6294.6,0.0,8906.55,2607.6464265001287,152280.2,534393.0,0.0,761401.0,223107.9349680329,0.0,0.06390267,4.5506942299691414e-07
declaration 129013_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1781.3033333333333,6294.5,0.0,8906.516666666666,2607.5012432723147,152284.8,534391.0,0.0,761424.0,223100.15031864055,0.0,0.06390267,4.5506942299691414e-07
declaration 129018_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1776.6933333333334,6294.583333333333,0.0,8883.466666666667,2609.121708720516,151396.6,533008.0,0.0,756983.0,222659.3272519703,0.0,0.06390267,4.5506942299691414e-07
declaration 129023_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3160.3250000000003,9976.0,0.0,18961.95,4083.341606137878,353688.0,1137717.0,0.0,2122128.0,478960.1932778965,0.0,0.062314056,4.4375645089188867e-07
declaration 129172_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2554.8166666666666,7459.0,0.0,12774.083333333334,3346.0946150782343,259612.6,766445.0,0.0,1298063.0,350676.52927562746,0.0,0.064483814,4.5920792700306736e-07
declaration 129177_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1408.8999999999999,6244.566666666667,0.0,8453.4,2440.4983271864785,136180.5,507204.0,0.0,817083.0,191328.64746686525,0.0,0.06522249,4.644682308836064e-07
declaration 129187_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1256.78,5757.183333333333,0.0,6283.9,2524.5769117044365,87732.0,377034.0,0.0,438660.0,162451.02779145475,0.0,0.06917326,4.926028422723093e-07
declaration 129212_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3242.846666666667,6278.4,0.0,16214.233333333334,3075.4676137992055,384271.0,972854.0,0.0,1921355.0,414628.4870326688,0.0,0.06324005,4.5035073256374443e-07
declaration 129217_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2061.83,5458.75,0.0,10309.15,2694.8125565457544,258766.0,618549.0,0.0,1293830.0,262653.41392888845,0.0,0.063990384,4.556940718131249e-07
declaration 129222_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2049.163333333333,5674.45,0.0,10245.816666666666,2383.2807852715223,295337.8,614749.0,0.0,1476689.0,287069.19069921103,0.0,0.06371788,4.5375348483844476e-07
declaration 129227_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7243.509999999999,28773.833333333332,0.0,36217.549999999996,12405.489565900518,1129809.0,2173053.0,0.0,5649045.0,1046556.9029149824,0.0,0.07526339,5.359724011202793e-07
declaration 129232_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2643.7805555555556,5688.633333333333,0.0,15862.683333333334,2571.367077179346,347733.3333333333,951761.0,0.0,2086400.0,397434.3041790261,0.0,0.06537385,4.655461520039783e-07
declaration 129246_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9971.216666666665,40551.35,0.0,59827.299999999996,15506.995984619329,2486857.0,3589638.0,0.0,14921142.0,1314429.0757067115,0.0,0.06702811,4.773266158884682e-07
declaration 129252_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,9968.241666666667,40533.73333333333,0.0,59809.45,15507.074922713144,2485345.0,3588567.0,0.0,14912070.0,1314056.1265300657,0.0,0.06684672,4.7603487206111163e-07
declaration 129258_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5014.07,14817.65,0.0,25070.35,6063.849616138158,711063.2,1504221.0,0.0,3555316.0,684713.1437913983,0.0,0.06480343,4.6148399809096427e-07
declaration 129265_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3142.702777777778,9908.483333333334,0.0,18856.216666666667,3662.298533213756,525465.3333333334,1131373.0,0.0,3152792.0,506922.72647482145,0.0,0.07090459,5.049321354573074e-07
declaration 129271_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1197.3033333333333,3368.766666666667,0.0,5986.516666666666,1379.859234889962,118150.6,359191.0,0.0,590753.0,149531.49870612545,0.0,0.06355416,4.5258759397907025e-07
declaration 129276_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,1,1,3,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,19091.853333333333,72042.4,0.0,95459.26666666666,29851.74983105494,4038450.0,5727556.0,0.0,20192250.0,2313988.4564578105,0.0,0.06684565,4.7602723174602334e-07
declaration 129281_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,2,4,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8468.166666666666,30562.4,0.0,50809.0,11051.57859401392,2012428.5,3048540.0,0.0,12074571.0,1074072.3439258176,0.0,0.06402459,4.559376599143076e-07
declaration 129287_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,2259.966666666667,9926.366666666669,0.0,13559.800000000003,3994.4272859266775,336401.1666666667,813588.0,0.0,2018407.0,376112.6302912024,0.0,0.06378507,4.5423195957084846e-07
declaration 129293_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2711.416666666667,9051.533333333333,0.0,13557.083333333334,3948.647377443178,384436.2,813425.0,0.0,1922181.0,366611.1140680271,0.0,0.064298145,4.5788572803084507e-07
declaration 129298_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3891.0499999999997,9415.85,0.0,23346.3,4259.415128094988,705031.0,1400778.0,0.0,4230186.0,617491.1631762838,0.0,0.07084362,5.044979639408671e-07
declaration 129304_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1778.6566666666665,4709.35,0.0,8893.283333333333,2065.832604295959,170167.6,533597.0,0.0,850838.0,227665.51851411315,0.0,0.06390054,4.550542484822249e-07
declaration 129309_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1532.0333333333333,6016.383333333333,0.0,7660.166666666667,2600.162343622883,112119.4,459610.0,0.0,560597.0,198821.43560189882,0.0,0.06451166,4.5940620379115704e-07
declaration 129459_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2395.48,7468.25,0.0,11977.4,3131.958353885348,338062.6,718644.0,0.0,1690313.0,324007.89850835426,0.0,0.064646155,4.6036400217986314e-07
declaration 129464_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2367.2866666666664,8412.616666666667,0.0,11836.433333333332,3486.9842472957757,281063.2,710186.0,0.0,1405316.0,345779.5551369398,0.0,0.06374032,4.5391329476237466e-07
declaration 129469_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1495.21,6341.983333333334,0.0,7476.05,2752.701382546284,103424.0,448563.0,0.0,517120.0,195164.28472827707,0.0,0.06375583,4.5402376098469276e-07
declaration 129474_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1494.4533333333334,6341.983333333334,0.0,7472.266666666666,2753.1482908309818,103295.2,448336.0,0.0,516476.0,195099.2860794216,0.0,0.06375583,4.5402376098469276e-07
declaration 129611_6,1,1,0,1,0,0,1,1,1,4,2,6,1,1,1,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1938.1833333333334,6648.4,0.0,11629.1,2665.4985001142113,226858.16666666666,697746.0,0.0,1361149.0,294397.0463475588,0.0,0.06500119,4.628923097811607e-07
declaration 129617_5,1,0,0,1,0,0,1,1,1,3,2,5,1,0,1,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418.4966666666667,4354.05,0.0,7092.483333333334,1778.6711935927524,133437.4,425549.0,0.0,667187.0,176791.56816234195,0.0,0.24070694,1.7141438466710854e-06
