Case ID,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by ADMINISTRATION,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by PRE_APPROVER,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SAVED by EMPLOYEE,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Request Payment,Activity_other,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 86735_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.433333333333333,6.866666666666666,0.0,6.866666666666666,4.855466564147626,206.0,412.0,0.0,412.0,291.3279938488576,626096.0,644213.3,0.02893695615368889
declaration 86739,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143661.0,823273.94,0.2801416350649362
declaration 86739_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.05,0.0,0.05,0.03535533905932738,1.5,3.0,0.0,3.0,2.1213203435596424,1143658.0,715638.9,0.37425447555125746
declaration 86739_3,0,1,0,0,1,0,0,0,1,0,0,3,0,3,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.66666666666667,235.95,0.0,236.0,136.211364552791,4721.0,14160.0,0.0,14163.0,8174.413923945863,1129501.0,723754.56,0.35922627558541337
declaration 86739_4,0,1,0,0,1,0,0,0,2,0,0,4,0,4,0,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582.1875,10092.75,0.0,10328.75,5008.276677223913,158472.0,619725.0,0.0,633888.0,307574.42573465046,523936.0,732389.25,0.3978601394063397
declaration 86746,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535034.0,874495.1,0.6344664544683142
declaration 86746_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09166666666666665,0.1833333333333333,0.0,0.1833333333333333,0.1296362432175337,5.5,11.0,0.0,11.0,7.7781745930520225,535023.0,724896.44,0.35488836461236245
declaration 86750,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335382.72,4658.093315972223
declaration 86752,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740153.0,813303.7,0.5326251843947055
declaration 86752_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6166666666666667,1.2333333333333334,0.0,1.2333333333333334,0.8720983634634086,37.0,74.0,0.0,74.0,52.32590180780452,1740079.0,710976.5,0.5914113669551785
declaration 86756,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529159.0,813303.7,0.5369741183651795
declaration 86756_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.1666666666666666,0.0,0.1666666666666666,0.11785113019775788,5.0,10.0,0.0,10.0,7.0710678118654755,529149.0,714526.94,0.3503322079414305
declaration 86760,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519364.0,815820.94,0.5708076368404433
declaration 86760_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0416666666666667,2.0833333333333335,0.0,2.0833333333333335,1.473139127471974,62.5,125.0,0.0,125.0,88.38834764831844,519239.0,716968.7,0.3808066949901683
declaration 86764,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2586593.0,814088.2,0.6852662218215235
declaration 86764_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2083333333333335,4.416666666666667,0.0,4.416666666666667,3.123054950240585,132.5,265.0,0.0,265.0,187.3832970144351,2586328.0,710923.3,0.7251225240959384
declaration 86764_3,0,1,0,0,1,0,0,0,1,0,0,3,0,3,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,795.4444444444443,2381.9166666666665,0.0,2386.333333333333,1373.927021587445,47815.0,143180.0,0.0,143445.0,82588.618919316,2443413.0,772748.9,0.6837420137324308
declaration 86764_4,0,1,0,0,1,0,0,0,2,0,0,4,0,4,0,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7550.399999999999,27815.266666666663,0.0,30201.599999999995,13556.406180740609,488885.25,1812096.0,0.0,1955541.0,884714.143131507,774497.0,864819.8,0.11662125547290693
declaration 86771,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454472.0,850780.9,0.8720204435036701
declaration 86771_2,1,0,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.0,0.1,0.07071067811865477,3.0,6.0,0.0,6.0,4.242640687119285,454466.0,790371.25,0.7391207483068041
declaration 86771_3,1,1,0,0,0,0,0,0,1,0,0,3,0,3,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.97222222222223,269.81666666666666,0.0,269.9166666666667,155.74986564407735,5400.333333333333,16195.0,0.0,16201.0,9348.456040081343,438277.0,646684.06,0.47551448627238024
declaration 86776,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2447104.0,813694.9,0.6674865984445287
declaration 86776_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0833333333333333,0.1666666666666666,0.0,0.1666666666666666,0.11785113019775788,5.0,10.0,0.0,10.0,7.0710678118654755,2447094.0,715099.7,0.7077759630402428
declaration 86776_3,0,1,0,0,1,0,0,0,1,0,0,3,0,3,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20.63888888888889,61.75,0.0,61.916666666666664,35.60336412527666,1241.6666666666667,3715.0,0.0,3725.0,2141.975334436261,2443389.0,749610.25,0.6932087972893387
declaration 86776_4,0,1,0,0,1,0,0,0,2,0,0,4,0,4,0,2,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7251.25,28943.083333333332,0.0,29005.0,14461.251440551465,436006.25,1740300.0,0.0,1744025.0,869530.9254935004,706804.0,876136.8,0.23957534549889362
declaration 86783,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625675.0,819690.5,0.31008990290486277
declaration 86783_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.0,0.1,0.07071067811865477,3.0,6.0,0.0,6.0,4.242640687119285,625669.0,717394.75,0.1466042747842709
declaration 86787,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6310285.0,806281.75,0.8722273637403065
declaration 86787_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48058.89166666667,96117.78333333334,0.0,96117.78333333334,67965.53638761933,2883533.5,5767067.0,0.0,5767067.0,4077932.183257159,543218.0,705304.8,0.2983826244712068
declaration 86791,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286892.0,767651.94,1.6757523301451418
declaration 86791_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48.98333333333334,97.96666666666668,0.0,97.96666666666668,69.27289433024212,2939.0,5878.0,0.0,5878.0,4156.373659814526,281014.0,625229.7,1.2249058320937747
declaration 86795,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5468685.0,903192.3,0.83484287127527
declaration 86795_2,1,0,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31681.558333333334,63363.11666666667,0.0,63363.11666666667,44804.48947211435,1900893.5,3801787.0,0.0,3801787.0,2688269.368326861,1666898.0,920601.9,0.4477155320841467
declaration 86795_3,1,1,0,0,0,0,0,0,1,0,0,3,0,3,0,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,21556.172222222223,63363.11666666667,0.0,64668.51666666667,36211.758727320164,2560632.6666666665,3880111.0,0.0,7681898.0,2217918.709611408,1588574.0,998888.9,0.3712040641480976
declaration 86800,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3046721.0,898806.44,0.7049922071958673
declaration 86800_2,1,0,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17512.641666666666,35025.28333333333,0.0,35025.28333333333,24766.61535798016,1050758.5,2101517.0,0.0,2101517.0,1485996.9214788098,945204.0,907331.25,0.04006833445478437
declaration 86800_3,1,1,0,0,0,0,0,0,1,0,0,3,0,3,0,1,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14760.505555555554,35025.28333333333,0.0,44281.51666666666,18149.803791427465,1586136.0,2656891.0,0.0,4758408.0,1401420.9317121676,389830.0,918340.25,1.3557454531462432
declaration 86805,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1835448.0,892456.94,0.5137661554563245
declaration 86805_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.0,0.6,0.4242640687119285,18.0,36.0,0.0,36.0,25.45584412271571,1835412.0,705996.94,0.6153468880556519
declaration 86809,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833419.0,898806.44,0.5097648505333479
declaration 86809_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1083333333333333,0.2166666666666666,0.0,0.2166666666666666,0.15320646925708525,6.5,13.0,0.0,13.0,9.192388155425117,1833406.0,716940.06,0.6089572836022136
declaration 86809_3,0,1,0,0,1,0,0,0,1,0,0,3,0,3,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546.9055555555556,1640.5,0.0,1640.7166666666667,947.08057652236,32818.666666666664,98443.0,0.0,98456.0,56832.34014479198,1734976.0,747137.5,0.5693672419676122
declaration 86809_4,0,1,0,0,1,0,0,0,2,0,0,4,0,4,0,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3997.2124999999996,14348.133333333331,0.0,15988.849999999999,6943.80633772358,264446.75,959331.0,0.0,1057787.0,465574.43287360977,874088.0,797283.9,0.08786772613283789
declaration 86816,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614430.0,781964.7,0.27266684162557164
declaration 86816_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0.35,0.0,0.35,0.24748737341529162,10.5,21.0,0.0,21.0,14.849242404917497,614409.0,635303.4,0.03400727365647313
declaration 86820,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804417.0,841706.44,0.04635585461271952
declaration 86820_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0833333333333333,0.1666666666666666,0.0,0.1666666666666666,0.11785113019775788,5.0,10.0,0.0,10.0,7.0710678118654755,804407.0,720273.75,0.10459040013326587
declaration 86824,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801582.0,897543.25,0.11971482643073322
declaration 86824_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1477.0,2954.0,0.0,2954.0,2088.793431625061,88620.0,177240.0,0.0,177240.0,125327.60589750369,624342.0,738850.6,0.1834068907746075
declaration 86828,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193483.0,802436.25,3.147321728523953
declaration 86828_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.0,0.1,0.07071067811865477,3.0,6.0,0.0,6.0,4.242640687119285,193477.0,706948.0,2.653912351338919
declaration 86832,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528984.0,871617.8,0.6477205596010466
declaration 86832_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.04714045207910312,2.0,4.0,0.0,4.0,2.8284271247461903,528980.0,724896.44,0.37036643634920036
declaration 86836,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528861.0,810753.44,0.5330180094580618
declaration 86836_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583333333333333,0.1166666666666666,0.0,0.1166666666666666,0.08249579113843049,3.5,7.0,0.0,7.0,4.949747468305833,528854.0,715265.1,0.3524812613689222
declaration 86840,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682229.0,805165.5,0.18019829118961522
declaration 86840_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.04166666666666665,0.0833333333333333,0.0,0.0833333333333333,0.05892556509887894,2.5,5.0,0.0,5.0,3.5355339059327378,682224.0,706388.8,0.035420642633504536
declaration 86840_3,0,1,0,0,1,0,0,0,1,0,0,3,0,3,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,317.5111111111111,952.45,0.0,952.5333333333334,549.8732092070896,19052.333333333332,57152.0,0.0,57157.0,32995.27930376304,625077.0,721118.56,0.1536475706192997
declaration 86840_4,0,1,0,0,1,0,0,0,2,0,0,4,0,4,0,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,259.6666666666667,952.45,0.0,1038.6666666666667,463.6352191987592,29869.25,62320.0,0.0,119477.0,34551.62874477362,619909.0,721118.56,0.16326519295574027
declaration 86847,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956276.0,818921.0,0.14363531030790275
declaration 86847_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,28.5,0.0,28.5,20.152543263816604,855.0,1710.0,0.0,1710.0,1209.1525958289963,954566.0,711350.6,0.25479157543847153
declaration 86851,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349264.0,878398.44,1.5149985039969764
declaration 86851_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36666666666666664,0.7333333333333333,0.0,0.7333333333333333,0.5185449728701348,22.0,44.0,0.0,44.0,31.11269837220809,349220.0,731533.4,1.0947636876467557
declaration 86855,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607214.0,816249.56,0.3442535292335157
declaration 86855_2,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11666666666666665,0.2333333333333333,0.0,0.2333333333333333,0.1649915822768611,7.0,14.0,0.0,14.0,9.899494936611665,607200.0,713953.75,0.17581315876152834
