Case ID,Activity_Declaration APPROVED by ADMINISTRATION,Activity_Declaration APPROVED by PRE_APPROVER,Activity_Declaration FINAL_APPROVED by SUPERVISOR,Activity_Declaration REJECTED by EMPLOYEE,Activity_Declaration REJECTED by MISSING,Activity_Declaration REJECTED by SUPERVISOR,Activity_Declaration SAVED by EMPLOYEE,Activity_Declaration SUBMITTED by EMPLOYEE,Activity_Payment Handled,Activity_Request Payment,Resource_STAFF MEMBER,Resource_SYSTEM,id_other,Role_ADMINISTRATION,Role_EMPLOYEE,Role_MISSING,Role_PRE_APPROVER,Role_SUPERVISOR,Role_UNDEFINED,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,hour_0,hour_1,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_2,hour_20,hour_21,hour_22,hour_23,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,duration_mean,duration_max,duration_min,duration_sum,duration_std,elapsed_mean,elapsed_max,elapsed_min,elapsed_sum,elapsed_std,true_value,predicted_value,relative_error
declaration 87522_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1198.0541666666666,2940.7833333333333,0.0,4792.216666666666,1445.711705635043,99918.25,287533.0,0.0,399673.0,135501.30339932773,0.0,0.0,0.0
declaration 87526_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4295.044444444445,8465.116666666667,0.0,12885.133333333333,4233.941849779566,427005.0,773108.0,0.0,1281015.0,392852.19245792687,359440.0,276147.97,0.23172721803360782
declaration 87526_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4718.95,8465.116666666667,0.0,18875.8,3559.441820239048,603390.75,1132548.0,0.0,2413563.0,476797.95996303996,0.0,695.57623,0.08334246739877262
declaration 87530_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2311.677777777778,6933.55,0.0,6935.033333333334,4002.6588262030878,138730.33333333334,416102.0,0.0,416191.0,240210.91374526123,278367.0,259184.53,0.06891071409326537
declaration 87530_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2893.6208333333334,6933.55,0.0,11574.483333333334,3469.2193164493074,277665.0,694469.0,0.0,1110660.0,340115.99265838705,0.0,781.03375,0.09358180594792789
declaration 87534_4,0,1,1,0,0,0,0,1,0,1,3,1,4,0,1,0,1,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2483.3791666666666,9904.983333333334,0.0,9933.516666666666,4947.753918069608,149434.5,596011.0,0.0,597738.0,297718.75102127285,355641.0,343341.03,0.03458535081725673
declaration 87534_5,0,1,1,0,0,0,0,1,1,1,3,2,5,0,1,0,1,1,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3172.173333333333,9904.983333333334,0.0,15860.866666666667,4553.283281929645,309878.0,951652.0,0.0,1549390.0,441800.7746637618,0.0,562.6398,0.06741430272080189
declaration 87539_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.3611111111111,260.01666666666665,0.0,265.0833333333333,148.67965594724987,5403.0,15905.0,0.0,16209.0,9096.268850468306,263946.0,329053.9,0.24667131250331506
declaration 87539_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166.0458333333333,4399.1,0.0,4664.183333333333,2158.7854306159784,74015.0,279851.0,0.0,296060.0,137424.8433896385,0.0,2.4902315,0.0002983742528129704
declaration 87543_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2730.994444444444,8192.933333333332,0.0,8192.983333333332,4730.177831761993,163860.66666666666,491579.0,0.0,491582.0,283812.40195652714,289284.0,266822.8,0.07764407122412577
declaration 87543_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3253.595833333333,8192.933333333332,0.0,13014.383333333331,4001.104480024165,318111.25,780863.0,0.0,1272445.0,385840.15192509885,0.0,2538.9937,0.30421682870162353
declaration 87547_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,740.7888888888888,2222.233333333333,0.0,2222.3666666666663,1282.9685249163074,44450.0,133342.0,0.0,133350.0,76982.73029712573,288935.0,283876.12,0.01750869572741274
declaration 87547_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1759.4874999999997,4815.583333333333,0.0,7037.949999999999,2290.92257945777,138906.75,422277.0,0.0,555627.0,199095.96762595838,0.0,902.93854,0.1081881784804285
declaration 87551_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1416.1722222222222,4248.3,0.0,4248.516666666666,2452.6946047116185,84974.66666666667,254911.0,0.0,254924.0,147169.18183618924,290378.0,262362.22,0.0964803850498316
declaration 87551_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2272.0375,4839.633333333333,0.0,9088.15,2634.4819941455003,200053.25,545289.0,0.0,800213.0,259637.24711524605,0.0,212.31435,0.025439054195240424
declaration 87555_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,504.20000000000005,1509.3833333333334,0.0,1512.6000000000001,870.5157878777642,30316.333333333332,90756.0,0.0,90949.0,52342.37568484386,371743.0,366500.1,0.014103577606034276
declaration 87555_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1927.0791666666667,6195.716666666666,0.0,7708.316666666667,2933.178989259334,138362.0,462499.0,0.0,553448.0,220276.97837798062,0.0,79.88356,0.009571478574246832
declaration 87559_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,470.9777777777778,1412.8,0.0,1412.9333333333334,815.6419730176642,28261.333333333332,84776.0,0.0,84784.0,48943.13718319795,371843.0,347275.4,0.06606980298136579
declaration 87559_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1902.5791666666667,6197.383333333333,0.0,7610.316666666667,2939.633429319572,135350.75,456619.0,0.0,541403.0,217875.0248030202,0.0,79.88356,0.009571478574246832
declaration 87572_4,0,1,1,0,0,0,0,1,0,1,3,1,4,0,1,0,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1098.1666666666665,4239.45,0.0,4392.666666666666,2095.4328289295163,68189.0,263560.0,0.0,272756.0,130319.38455706938,280921.0,243248.8,0.13410248121357962
declaration 87572_5,0,1,1,0,0,0,0,1,1,1,3,2,5,0,1,0,1,1,2,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1814.9366666666665,4682.016666666666,0.0,9074.683333333332,2421.141305235336,163447.4,544481.0,0.0,817237.0,241056.3634221258,0.0,925.54443,0.11089676894245747
declaration 87577_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328.6111111111113,6985.783333333334,0.0,6985.833333333334,4033.2294543211533,139717.66666666666,419150.0,0.0,419153.0,241995.49931007673,191591.0,203378.22,0.06152282074836501
declaration 87577_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544.7541666666666,6985.783333333334,0.0,10179.016666666666,3321.3698734099717,257473.5,610741.0,0.0,1029894.0,307419.8425503251,0.0,1297.7142,0.15548936417426762
declaration 87581_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3516.1611111111106,10547.05,0.0,10548.483333333332,6088.928431139344,210998.33333333334,632909.0,0.0,632995.0,365385.3579911671,260953.0,272632.16,0.04475578456656946
declaration 87581_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3724.4249999999993,10547.05,0.0,14897.699999999997,4989.007417915764,381714.25,893862.0,0.0,1526857.0,453409.31107508513,0.0,0.0,0.0
declaration 87585_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,569.4444444444445,1701.6833333333334,0.0,1708.3333333333335,980.5532783889203,34299.666666666664,102500.0,0.0,102899.0,59063.55814149139,186442.0,272377.03,0.4609209901738879
declaration 87585_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1203.9250000000002,3107.366666666667,0.0,4815.700000000001,1500.4173161774645,97960.25,288942.0,0.0,391841.0,136148.26017342272,0.0,0.0,0.0
declaration 87589_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,523.3166666666667,1519.2666666666669,0.0,1569.9500000000003,862.8902027166866,32412.666666666668,94197.0,0.0,97238.0,53528.401847368215,366937.0,345855.62,0.057452301076206545
declaration 87589_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1921.3916666666669,6115.616666666667,0.0,7685.5666666666675,2883.5466282218554,139593.0,461134.0,0.0,558372.0,218770.85870075718,0.0,235.81966,0.028255410540626684
declaration 87593_4,0,1,1,0,0,0,0,1,0,1,3,1,4,0,1,0,1,1,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,13336.533333333333,51877.0,0.0,53346.13333333333,25700.02497178856,2359141.75,3200768.0,0.0,9436567.0,1573252.1448571375,280049.0,283802.25,0.013402118914904178
declaration 87593_5,0,1,1,0,0,0,0,1,1,1,3,2,5,0,1,0,1,1,2,0,0,0,0,0,0,0,1,4,0,0,0,1,0,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11602.723333333333,51877.0,0.0,58013.61666666667,22592.010717141064,2583476.8,3480817.0,0.0,12917384.0,1451885.9482637402,0.0,643.61633,0.07711674251231877
declaration 87598_4,0,1,1,0,0,0,0,1,0,1,3,1,4,0,1,0,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,311.98333333333335,1098.9,0.0,1247.9333333333334,527.6210512325146,35822.5,74876.0,0.0,143290.0,40772.92086258558,366276.0,319837.3,0.12678605068309143
declaration 87598_5,0,1,1,0,0,0,0,1,1,1,3,2,5,0,1,0,1,1,2,0,0,0,0,0,0,0,5,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1470.5066666666667,6104.6,0.0,7352.533333333334,2630.526477659305,116888.4,441152.0,0.0,584442.0,184675.9974138491,0.0,366.25482,0.04388387512309415
declaration 87603_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6164.955555555555,18493.0,0.0,18494.866666666665,10676.399708668612,369934.6666666667,1109692.0,0.0,1109804.0,640648.645750019,189177.0,271645.78,0.4359345018157598
declaration 87603_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,3,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5411.954166666666,18493.0,0.0,21647.816666666666,8846.376934062548,602168.25,1298869.0,0.0,2408673.0,699535.708246727,0.0,1037.169,0.12427138093847352
declaration 87615_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918.8611111111113,5756.533333333334,0.0,5756.583333333334,3323.5216359363512,115132.66666666667,345395.0,0.0,345398.0,199413.03020698854,528208.0,343112.78,0.35042108175188563
declaration 87615_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640.0125000000003,8803.466666666667,0.0,14560.050000000001,4383.2992661830995,304750.25,873603.0,0.0,1219001.0,412710.167931746,0.0,2057.4202,0.24651571603350408
declaration 87619_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,81.58888888888889,240.9,0.0,244.76666666666668,137.9810145287038,4972.666666666667,14686.0,0.0,14918.0,8412.793194494521,613999.0,315822.47,0.485630320651988
declaration 87619_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2619.5208333333335,10233.316666666668,0.0,10478.083333333334,5077.114015406766,160900.75,628685.0,0.0,643603.0,311931.80677980994,0.0,1389.1119,0.1664404431436092
declaration 87623_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,469.87777777777774,1409.5666666666666,0.0,1409.6333333333332,813.7944501144235,28194.0,84578.0,0.0,84582.0,48829.97640794024,540237.0,347535.66,0.3566977895812393
declaration 87623_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2603.3958333333335,9003.95,0.0,10413.583333333334,4318.460927022218,177349.25,624815.0,0.0,709397.0,300963.0079277463,0.0,1536.5228,0.18410290284548736
declaration 87627_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3779.2555555555555,11337.416666666666,0.0,11337.766666666666,6545.559530457213,226762.33333333334,680266.0,0.0,680287.0,392745.6961830814,189467.0,265352.25,0.4005196155531042
declaration 87627_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,3,1,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3623.8875,11337.416666666666,0.0,14495.55,5353.452777593288,387505.0,869733.0,0.0,1550020.0,454076.6537293015,0.0,0.0,0.0
declaration 87631_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2847.305555555555,8507.533333333333,0.0,8541.916666666666,4901.9311934836605,171526.0,512515.0,0.0,514578.0,295306.93791883724,283037.0,287015.88,0.014057791030854623
declaration 87631_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,3,1,0,0,0,1,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3314.8,8507.533333333333,0.0,13259.2,4110.169157846318,327532.5,795552.0,0.0,1310130.0,394321.65874786366,0.0,0.0,0.0
declaration 87635_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,744.2722222222224,2232.766666666667,0.0,2232.816666666667,1289.0740025233158,44657.333333333336,133969.0,0.0,133972.0,77346.17220220619,272040.0,361358.3,0.328327865387443
declaration 87635_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1691.7041666666669,4534.0,0.0,6766.8166666666675,2167.5601521994213,134995.25,406009.0,0.0,539981.0,191394.9938049147,0.0,1580.0721,0.18932088947456116
declaration 87639_4,0,1,1,0,0,0,0,1,0,1,3,1,4,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1111.9624999999999,4122.216666666666,0.0,4447.849999999999,2012.6384138909411,128584.5,266871.0,0.0,514338.0,148650.59767678927,264100.0,229818.62,0.12980452480121166
declaration 87639_5,0,1,1,0,0,0,0,1,1,1,3,2,5,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,1,2,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1769.9033333333332,4401.666666666667,0.0,8849.516666666666,2280.8914353030677,209061.8,530971.0,0.0,1045309.0,221259.41611307755,0.0,72.13234,0.008642743766779183
declaration 87644_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,332.9111111111111,984.95,0.0,998.7333333333333,564.7242951538716,20250.333333333332,59924.0,0.0,60751.0,34360.891320414456,376561.0,333686.03,0.11385929172165997
declaration 87644_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1818.6875,6276.016666666666,0.0,7274.75,3007.1140535088093,124309.0,436485.0,0.0,497236.0,209999.85317931377,0.0,186.79759,0.022381690889418396
declaration 87648_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1269.1166666666666,3805.983333333333,0.0,3807.35,2196.9910856163656,76174.33333333333,228441.0,0.0,228523.0,131866.80785676636,283778.0,323023.44,0.13829626503816364
declaration 87648_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2134.2458333333334,4729.633333333333,0.0,8536.983333333334,2492.3162828156383,185185.5,512219.0,0.0,740742.0,243159.01760302178,0.0,1908.1659,0.22863238599984273
declaration 87660_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36981.29444444445,110708.53333333334,0.0,110943.88333333335,63849.77026614969,4433048.333333333,6656633.0,0.0,13299145.0,3839138.965303592,2586740.0,1304254.1,0.4957923390058529
declaration 87660_4,0,0,1,0,1,0,0,1,0,1,3,1,4,0,1,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38514.05416666667,110708.53333333334,0.0,154056.21666666667,52223.17031890789,5635629.5,9243373.0,0.0,22542518.0,3951050.220674709,0.0,297439.88,35.638614306254496
declaration 87664_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,517.2722222222221,1551.7333333333331,0.0,1551.8166666666664,895.8696024182519,31038.0,93109.0,0.0,93114.0,53755.06289643795,366479.0,331123.44,0.09647363832579765
declaration 87664_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1914.95,6107.983333333334,0.0,7659.8,2889.475311943906,138175.5,459588.0,0.0,552702.0,218723.98165191367,0.0,235.81966,0.028255410540626684
declaration 87668_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1951.261111111111,5853.566666666667,0.0,5853.783333333333,3379.495746176628,117080.0,351227.0,0.0,351240.0,202777.2503240933,281654.0,252643.56,0.10300026805939203
declaration 87668_4,0,0,1,0,0,0,0,1,1,1,2,2,4,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2637.0041666666666,5853.566666666667,0.0,10548.016666666666,3081.390673909206,246030.25,632881.0,0.0,984121.0,306471.98360195453,0.0,1568.8501,0.18797628776135275
declaration 87672_4,0,1,1,0,0,0,0,1,0,1,3,1,4,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2510.6791666666672,9830.616666666669,0.0,10042.716666666669,4880.962370448692,298142.0,602563.0,0.0,1192568.0,344254.9218287711,290684.0,249023.58,0.14331859295661267
declaration 87672_5,0,1,1,0,0,0,0,1,1,1,3,2,5,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2977.4900000000002,9830.616666666669,0.0,14887.45,4354.010452087695,417163.0,893247.0,0.0,2085815.0,399641.81538910564,0.0,1545.7354,0.18520672796099927
declaration 87677_3,0,0,1,0,0,0,0,1,0,1,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1462.738888888889,4388.033333333334,0.0,4388.216666666667,2533.3793040967885,87768.0,263293.0,0.0,263304.0,152009.10909876422,280426.0,287752.84,0.02612754790925235
